@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'Mañana no te puedes perder #VivaLaArepa Un conversatorio + degustación sobre el plato más tradicional que tenemos ',yes
'\'LIBÉRATE del Estrés en #AmoresDeBarra\' #ÉsteJue8 ,#Vie9 y #Sáb10Sep  En @TICKETMUNDO',yes
'Caperucita \'El Musical\'|Sábados y Domingos a las 3 00pm|Sambil @mharesproducciones @markanoteatro ¡Asiste!  gt  gt ',no
'Hasta el 16 #Sept están abiertas las inscripciones para el 3er  Festival de Jóvenes Directores @trasnochocult  gt ',yes
'@CineJardin proyectará este #11Sept 3 Bellezas a partir de las 5 30 PM  gt  gt ',yes
'Si quieres ver una banda en vivo, puedes acudir de martes a sábado al @DiscoveryBar detrás del Centro Lido  gt ',no
'En @losgalpones que nos llamó más la atención fue la librería Kalathos y Zona Verde  gt  gt  ',no
'#30Sept El Hatillo Jazz Festival nuevamente llega a nuestra ciudad con más de 22 propuestas musicales @ElHatillo  gt  gt ',no
'¿Pensando en planes para el fin de semana? #LaEstancia es un buen plan para disfrutar  gt  ',no
'Hasta el #11Sept el espacio plural del @trasnochocult presenta “El diario de un loco”  gt  gt   ',yes
'¿Ya viste el calendario de @Tpaseoytcuento para septiembre? ¡Pendiente! ',no
'Inicia preventa de boletos del musical de Edith Piaf con @MariacaSemprun  @PiafElMusical  ¡Más info aquí!  gt  gt ',no
?,no
'@francaesfranca ofrece galletas, tartaletas, brownies y tortas de capas ¡Visita cualquiera de sus locales!  gt  gt ',yes
'Hasta el #18Sep en La Caja de Fósforos “Agua a Cucharadas” en el Festival de Teatro Contemporáneo Estadounidense  gt  gt  ',no
'Hasta el #18Sep en La Caja de Fósforos “Agua a Cucharadas” en el Festival de Teatro Contemporáneo Estadounidense  gt  gt  ',yes
'¡Pendiente con Burras y Pollinos de #ElPedregal! Este #10Sep  gt  gt  ',yes
'#11Sep Disfruta de 3 Bellezas con la presentación de su director Carlos Caridad Montero en @CineJardin  gt  gt  gt ',yes
'Sencilla y acogedora, así es #LaTascadeJuancho con un menú de comida peruana excelente  gt  gt ',no
'#Hoy en @Discoverybar YATU + REVOLVER SWING / @DJMIT @Dj_Annaya CHELL_ON ¿Vas pendiente??  gt  gt ',no
'\'LIBÉRATE del Estrés en #AmoresDeBarra\' #ÉsteJue8 ,#Vie9 y #Sáb10Sep  En @TICKETMUNDO',yes
'#30Sept El Hatillo Jazz Festival nuevamente llega a nuestra ciudad con más de 22 propuestas musicales @ElHatillo  gt  gt ',no
'El Paseo Los Próceres comprende un complejo vial y peatonal de 2 kilómetros al sur oeste de la ciudad  gt ',yes
'En el centro del caos caraqueño existe un oasis, el Museo Sacro  gt  gt  ',no
'¡Activa tu salud con #ElÁvila! El recorrido hasta Sabas Nieves puedes hacerlo en 20 minutos aproximadamente  gt  gt ',no
'Caperucita \'El Musical\'|Sábados y Domingos a las 3 00pm|Sambil @mharesproducciones @markanoteatro ¡Asiste!  gt  gt ',no
'¡Pendiente con las rutas  @Tpaseoytcuento para este mes de Septiembre! #Sáb10 #ElPedregal ',yes
'¡Estuvimos en Te Paseo fotográfico a Villa Zoila!Aquí te contamos cómo estuvo  el recorrido gt   ',no
'Podrás disfrutar de la Ruta de la Cerveza y la Ruta Gastronómica  #OktoberFestLM #15OCT @OktoberfestLM ',no
'El menú del @noisettecaracas  se basa principalmente en las tradicionales crepes francesas  gt  gt   gt ',no
'#ÍconosdeCaracas  El Hotel Humboldt, a  2 140 msnm y su torre circular que permite una vista de 360° ',no
'#Altamira Café Menta y Canela ofrece un desayuno con su respectivo cafecito, y hasta un batido  gt  gt ',no
'El recorrido por los colores de Cruz Diez en Caracas tiene varias paradas ¡Conócelo!  gt  gt  ',yes
'Esta noche en @DISCOVERYBAR  YATU + REVOLVER SWING / @DJMITCHELL_ON + @Dj_Annaya  gt  gt  gt ',yes
'He publicado 23 fotos en Facebook en el álbum \'Te Paseo fotográfico a Villa Zoila\'  ',yes
'He publicado 23 fotos en Facebook en el álbum \'Te Paseo fotográfico a Villa Zoila\'  ',no
'¡Pendiente con Burras y Pollinos de #ElPedregal! Este #10Sep  gt  gt  ',yes
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas esta entrevista exclusiva con el productor de la obra! ',no
'La última semana de Octubre será la fecha pautada para el Festival Baruta de Película  gt  gt  ',no
'Pilas con la Bacon Cheddar con tocineta crujiente de @UnosGorditosAhi  gt  ',yes
'¿Ya viste el calendario de @Tpaseoytcuento para septiembre? ¡Pendiente! ',no
'Este 15 de octubre la fiesta de la cerveza toma Las Mercedes  ¡No te la puedes perder!#OktoberfestLM ',no
'Ofrecen chuleta de cerdo, coronado con mojo criollo y mermelada de ciruelas ¡Pendiente con @MingoRestaurant !  gt ',yes
'Esta noche en @DISCOVERYBAR LIGA DE STAND UP COMEDY VZLA   gt  gt ',yes
'En @sohopizzas vas a disfrutar 16 estilos de pizzas, la especialidad de la casa es la pizza \'Soho”  gt  gt ',no
'\'LIBÉRATE del Estrés en #AmoresDeBarra\' #ÉsteJue8 ,#Vie9 y #Sáb10Sep  En @TICKETMUNDO',yes
'Hasta el 16 #Sept están abiertas las inscripciones para el 3er  Festival de Jóvenes Directores @trasnochocult  gt   ',no
'@CineJardin proyectará este #11Sept 3 Bellezas a partir de las 5 30 PM  gt  gt  ',no
'Prueba las mini arepas de reina pepiada de@cafecongusto  gt  gt  ',yes
'El balcón de las muñecas en Santa Rosalía ¿Ya conoces la historia tras este balcón?  gt  gt   ',yes
'\'LIBÉRATE del Estrés en #AmoresDeBarra\' #ÉsteJue8 ,#Vie9 y #Sáb10Sep  En @TICKETMUNDO',yes
'Desde el próximo 15 de septiembre,  Antonio Delli se convertirá en un excéntrico “gurú del amor” en @trasnochocult ',no
'#FotoEnLaPlaza  @culturachacao y @RMTF  te traen hoy a las 7 00 pm a Joaquín Cortés en la Plaza Los Palos Grandes ',no
'@Tandioy_Rosa Pronto estaremos brindando más información sobre el  @OktoberfestLM',no
'Nada como un buen café luego de contemplar una obra de arte  En @beatrizgilgal lo puedes hacer  gt  gt ',no
'Nada como un buen café luego de contemplar una obra de arte  En @beatrizgilgal lo puedes hacer  gt  gt ',no
'Hasta el #18Sep en La Caja de Fósforos “Agua a Cucharadas” en el Festival de Teatro Contemporáneo Estadounidense  gt  gt  ',yes
'El recorrido por los colores de Cruz Diez en Caracas tiene varias paradas ¡Conócelo!  gt  gt  ',yes
'Este 15 de octubre la fiesta de la cerveza toma Las Mercedes  ¡No te la puedes perder!#OktoberfestLM @OktoberfestLM ',no
'#30Sept El Hatillo Jazz Festival nuevamente llega a nuestra ciudad con más de 22 propuestas musicales @ElHatillo  gt  gt ',no
'La Fisiocromia doble en Plaza Venezuela, fue una obra para el metro de Caracas en homenaje a Andrés Bello  gt  gt  ',no
'¡Pendiente este miércoles!  LIGA DE STAND UP COMEDY VZLA / @Dj_Annaya en @DISCOVERYBAR ¡Conoce más eventos aquí!  gt  gt ',yes
'Hasta el #11Sept el espacio plural del @trasnochocult  presenta “El diario de un loco”  gt  gt   ',yes
'#LaEstancia brinda la oportunidad de separarse un poco del ruido de la ciudad  gt  ',no
'@CineJardin  proyectará este #11Sept 3 Bellezas a partir de las 5 30 PM  gt  gt  ',no
'Hasta el 16 #Sept están abiertas las inscripciones para el 3er  Festival de Jóvenes Directores @trasnochocult   gt ',yes
'@Graphicarte exhibe arte cinética en su mayoría, siguiendo siempre la línea constructivista y geométrica  gt  gt ',yes
'#Chacao Arepera \'El estribo\' tiene diferentes ambientes super deportivos y está disponible las 24horas del día  gt ',yes
'Este rincón ecléctico en #LasMercedes ofrece un rico dulce de chocolate ¡Conoce @madameblac!  ',no
'Este 15 de octubre la fiesta de la cerveza toma Las Mercedes  ¡No te la puedes perder! #OktoberfestLM ',yes
'Disfruta de una pedacito de #Francia en plena #Caracas solo en @ComaCusine  gt  gt  ',no
'Hora de un rico Da Piú, un café con leche condensada, especialidad de @caffepiu  gt  gt ',no
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas esta entrevista exclusiva con el productor de la obra! ',no
'Nada como una limonada con Hierbabuena en Restaurante Damascus en La California Norte  gt  gt ',yes
'Ya probaste el Naomi roll de @NobuCupulas? Tiene un delicioso topping de naranja y langostinos #Chacao  gt ',no
'Ya probaste el Naomi roll de @NobuCupulas? Tiene un delicioso topping de naranja y langostinos #Chacao  gt ',yes
'Consigue un delicioso Haruf con Kibbe relleno con cordero y un riquísimo plato Rhes Lemluk sólo en #Damasco  gt ',no
'En @amapola_rest puedes pedir deliciosos platos a domicilio gt  gt   ',yes
'Aligera tu lunes con @SushiHarumiRest en la Avenida Andrés Bello con 4ta Transversal de los Palos Grandes  gt  gt ',no
'Disfruta de una vista espectacular y de unos Granjeros Dobles de #PolloCrispy en @AmarilloBurger  gt  gt  ',yes
?,yes
'¡Activa tu lunes con los jugos #coldpress de @PranaJuiceBar  !  gt  gt  ',yes
'Aventúrate con una  empanada gallega o una empanada chilena en Rosmar Café #Chacao  gt ',yes
'Hasta el 11 de Septiembre podrás disfrutar de \'Trío\' en el @UrbanCuple  gt  ',no
'@Graphicarte exhibe arte cinética en su mayoría, siguiendo siempre la línea constructivista y geométrica  gt  gt ',yes
'Podrás disfrutar de la Ruta de la Cerveza y la Ruta Gastronómica  #OktoberFestLM #15OCT ',yes
'#ÍconosdeCaracas Fue construida a principio de la década de 1940 e inaugurada el 11 de agosto de 1945 ',yes
'#Galipán Aventurate en este pequeño poblado, al norte del Parque Nacional Ávila #WarairaRepano  gt  gt ',yes
'De martes a domingo de 8a m  hasta las 5 p m, puedes disfrutar de la naturaleza en el jardin Botánico de la UCV  gt  gt ',yes
'La heladería DOLCE FREDDO, ofrece más de 70 sabores artesanales  gt  gt ',no
'Caperucita \'El Musical\'|Sábados y Domingos a las 3 00pm|Sambil @mharesproducciones @markanoteatro ¡Asiste!  gt  gt ',yes
'Consígue ese #MantecadoOreo que buscas en #HeladeríaGonzos en @Uni_El_Marques #Nivel2 ',yes
?,yes
'Si quieres visitar esta maravillosa galería tiene sus puertas abiertas los días sábados y domingos de 11am a 3pm  gt  gt ',yes
'#ElHatillo @BlueMoonChoco tiene más de 6 años ofreciendo arte con sabor a chocolate  gt  gt  ',yes
'#ElHatillo @BlueMoonChoco tiene más de 6 años ofreciendo arte con sabor a chocolate  gt  gt  ',yes
'El Museo de los Niños con 30 años de existencia es un elemento tradicional para la educación y recreación ¡Visítalo! ',yes
'En el centro de #Caracas puedes conseguir múltiples sitios de interés histórico, no te quedes en casa, visítalos  gt  gt  ',yes
'¡Vamos que sí se puede! Sube hasta Sabas Nieves, son sólo 20 minutos de caminata apróximadamente #Ávila gt  gt ',yes
'#LaGuíaRecomienda Museo de Arte Contemporáneo, donde encontrarás el trabajo de Carlos Cruz Diez y Jesús Soto  gt  gt ',yes
'Un café con un toque exótico, sí en @caffepiu encuentras el Spiu Expreso que es café con ralladura de limón  gt  gt ',no
'En el corazón de Trasnocho Cultural, abierto de par en par, se encuentra Soma Café  gt  gt ',no
'Este 15 de octubre la fiesta de la cerveza toma Las Mercedes  ¡No te la puedes perder!#OktoberfestLM ',no
'¡Pendiente con el plan de rumba que tiene @trasnochocult para tí! #Hoy ',no
'El mejor #FuYong de Caracas, está en el Bar Restaurant Lai Cen #Chacao #LosPalosGrandes  gt  ',no
'Más de 35 sabores de helados cremosos como chocolate, fresa, limón, oreo todo en Heladería Rico Sabor de #Chacaíto  gt ',no
'En Café Arábica de Chacao trabajan de Lunes a Lunes desde las 6 00am hasta las 11 00pm  gt  gt ',no
'¿Atraído fusiones exóticas? Pendiente con la comida peruana y mexicana en Restaurant Inca Azteca en CC Macaracuay  gt ',yes
'Vive el #HatilloJazzFestival el 30 de septiembre al 2 de octubre @alcaldiaelhatillo  gt  gt ',no
'Hasta el 11 de Septiembre podrás disfrutar de \'Trío\' en el @UrbanCuple  gt  ',yes
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas esta entrevista exclusiva con el productor de la obra! ',no
'Caperucita \'El Musical\'|Sábados y Domingos a las 3 00pm|Sambil @mharesproducciones @markanoteatro ¡Asiste!  gt  gt ',no
'4to Festival de Lectura “Pasa La Hoja” Con ruta fotográfica, cambalaches, música, escritores, cuentos y más  gt  gt ',no
?,yes
'Dulce de Lechosa, Arroz con Leche, y un rico Quesillo de Jojoto, TODO en La Cocina de Francy  gt  gt  gt  #LaCandelaria',yes
'Dulce de Lechosa, Arroz con Leche, y un rico Quesillo de Jojoto, TODO en La Cocina de Francy  gt  gt  gt  #LaCandelaria',no
'El próximo domingo #4Sep los visitantes podrán disfrutar de talentos musicales en vivo con RetroMercado en @laQuintabart ¡Asiste!',yes
'¡No sufras por hambre! Doña Caraotica tiene la solución gt  gt   #Baruta ',yes
'¿Vas pendiente con un rico desayuno en La Cachapera Inés e hijos? gt  gt  #Baruta ',yes
'#Chacao Hog Heaven, Rock  amp  Roll en dos ruedas  gt  gt  ',yes
'#DestinosRock ¡Actívate este viernes en @HardRockCaracas en el sambil de #Chacao!  gt  gt ',yes
'¿Preparado para una noche de viernes en @TeconteVzla ?   gt  gt  ',no
'#Rumba #sáb #3Sep ¡Disfruta el #DJsRoyalBattleFest en @ElMolinoCcs! ¡Actívate! ',yes
'¡Vive una noche diferente en @LoungeTrasnocho! #2Sept #HouseMusica ',no
'Sencilla y acogedora, así es #LaTascadeJuancho con un menú de comida peruana excelente  gt  gt ',yes
'¡Desestrésate con una noche al estilo americano en @DawsLounge! #Viernes  gt  gt  ',yes
'Se viene la 1era edición del Oktoberfest Las Mercedes  ¿Te vas a perder el evento del año? ',no
'¡Aún tienes chance!  ¿Quieres ganar un paseo con @Tpaseoytcuento y @laguiadecaracas ? ¡Participa!  gt ',no
'El próximo domingo #4Sep los visitantes podrán disfrutar de talentos musicales en vivo con RetroMercado en @laQuintabart ¿Vas pendiente?',no
'VIERNES 02  TRIBUTO A NO DOUBT POR LA BANDA NO KINGDOM / @DJMITCHELL_ON + @Dj_Annaya en @DISCOVERYBAR',yes
'#Chacao Arepera \'El estribo\' tiene diferentes ambientes super deportivos y está disponible las 24horas del día  gt ',no
'4to Festival de Lectura “Pasa La Hoja”  Con ruta fotográfica, cambalaches, música, escritores, cuentos y más  gt  gt ',yes
'Se viene la 1era edición del Oktoberfest Las Mercedes  ¿Te vas a perder el evento del año? ',yes
'#Hoy Mercadito de 2da mano en el @trasnochocult  gt  gt  ',yes
'Este 31 de agosto el cinesta Hernán Jabes estará en el @CineRockFest  gt  gt  ¿Vas pendiente?',yes
'Este 31 de agosto el cinesta Hernán Jabes estará en el @CineRockFest  gt  gt  ¿Vas pendiente?',yes
'¿Quieres ganar un paseo con @Tpaseoytcuento y @laguiadecaracas ? ¡Participa! Aquí te dejamos las bases del concurso gt  gt ',yes
'#Arte Si quieres contemplar la reconocida obra \'El perro de Gaudí\' tienes que ir a @okyoart  gt  gt  ',yes
'Caperucita \'El Musical\'|Sábados y Domingos a las 3 00pm|Sambil @mharesproducciones @markanoteatro ¡Asiste!  gt  gt ',yes
'@Pasalahoja quiere regalarte “TOTALMENTE GRATIS”, un día para que conozcas el Monumento Nacional Villa Zoila ',yes
'Este 31 de agosto el cinesta Hernán Jabes estará en el @CineRockFest  gt  gt ',yes
'¿Quieres ganar un paseo con @Tpaseoytcuento y @laguiadecaracas ? ¡Participa! Aquí te dejamos las bases del concurso gt  gt ',yes
'#Hoy Mercadito de 2da mano en el @trasnochocult  gt  gt  ',no
'Podrás disfrutar de la Ruta de la Cerveza y la Ruta Gastronómica  #OktoberFestLM #15OCT ',yes
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas esta entrevista exclusiva con el productor de la obra! ',no
'@galeriatrazos se caracteriza principalmente por esculturas, pero también poseen pinturas maravillosas  gt  gt ',no
'El Museo de Bellas Artes es la primera institución creada en Venezuela dirigida a la exhibición de artes visuales  gt ',no
'Conoce las obras artísticas de Sir Anthony Caro, Cristóbal Toral y Lluis Roura en Galería Acquavella  gt  gt   #Arte',yes
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas una entrevista exclusiva con el productor de la obra!  gt ',yes
'@Graphicarte exhibe arte cinética en su mayoría, siguiendo siempre la línea constructivista y geométrica  gt  gt ',no
'Hasta el 11 de Septiembre podrás disfrutar de \'Trío\' en el @UrbanCuple   gt  ',yes
'¿Será cierto de que ellas los prefieren malos? ¡No te pierdas esta entrevista exclusiva con el productor de la obra! ',no
'¿Se te antoja una #SopaWanton? Consíguela en Woks and Grill  gt  gt   @MillenniumMall',no
'El mejor #FuYong de Caracas, está en el Bar Restaurant Lai Cen #Chacao #LosPalosGrandes  gt  ',yes
'Se viene la 1era edición del Oktoberfest Las Mercedes  ¿Te vas a perder el evento del año? ',yes
'Se viene la 1era edición del Oktoberfest Las Mercedes  ¿Te vas a perder el evento del año? ',no
'Encuentra helados de yogur sin antibióticos u otros aditivos con el mejor sabor de #LasMercedes @Yogurtlandve  gt ',yes
'¡Sigue las actividades de @DISCOVERYBAR desde este viernes #2Sept!  gt  gt ',no
'Vive el #HatilloJazzFestival el 30 de septiembre al 2 de octubre @alcaldiaelhatillo  gt  gt ',no
'Saborea las mini hamburguesas de carne en @CHACAOBISTRO  gt  gt  ',no
'@oceanico_rest resulta una de las mejores opciones para adentrarse en las delicias de la comida del mar  gt  gt ',no
'Entre la 3era Av y 4ta transversal de Los Palos Grandes puedes encontrar el sabor oriental de @Sushimarket   gt  gt ',yes
'Disfruta de un menú de “Street Food”  solo en @amapola_rest  gt ',yes
'Restaurant Inca Azteca ofrece diversos platos como el Ceviche, Chupe de camarones, las Fajitas, los Tamales    gt ',no
'Damasco en #Chacao  ofrece una gran variedad de platos de la gastronomía arabe, como el Feter de champiñones  gt  gt ',no
'¡Pendiente con el Festival Baruta de Película!  gt  gt  ',no
