@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'  Ayer en la mañana la zona fue completamente tomada por las autoridades  pero al marcharse  los asesinos volvieron ',no
' Entre pm a am  la comunidad llamó por todos los medios a la policía  pero solo aparecieron al aclara el día cuando quedaron los cuerpos',yes
' Brito dormía cuando los delincuentes violentaron la puerta para matarlo  Había un niño de un año al que le pusieron el arma en la cabeza ',no
'  Dos de los fallecidos  Yoiner Caldera    y Omar Brito     eran primos  El ero murió en las escaleras y el do dentro de su casa ',no
' Los operadores les decían que ya estaban al tanto de la situación pero nunca llegó ningún organismo de seguridad ',no
' Vecinos de El Valle contaron que llamaron hasta el cansancio al servicio de emergencia  cuando comenzó tiroteo que dejó  muertos',yes
' Se maneja que el autor del crimen fue su pareja  presuntamente de nombre Jesús Parra  alias  El Gocho  ',no
' Yoraima Emilia Ramos Vegas     fue asesinada ayer a cuchilladas en su casa ubicada en la calle Guaicaipuro del barrio Maca en Petare ',no
'Cifra de mujeres asesinadas este año en la Gran Caracas se elevó a  este miércoles',yes
'  El presunto delincuente herido fue identificado como Anderson Alcides Ramos Verdú  Esta recluido en el Domingo Luciani ',no
' El funcionario caminaba por la avenida principal debido a la congestión vehicular que generó la tranca y fue sorprendido por el asaltante ',yes
'  Un funcionario de Polimiranda  hirió de bala a un delincuente que intentó robarle durante la protesta de esta mañana en Palo Verde ',yes
'  Vecinos escucharon disparos y luego descubrieron los dos cadáveres  Uno tenía herida de bala en la cabeza  Quedó uno junto al otro ',yes
'  Vecinos escucharon disparos y luego descubrieron los dos cadáveres  Uno tenía herida de bala en la cabeza  Quedó uno junto al otro ',no
'  Los fallecidos tenía aproximadamente entre  y  años de edad  Nos portaban documentos de identidad ',no
'  Dos jóvenes en situación de calle fueron asesinados a las pm de ayer en la Av  Diego Cisneros de Los Ruices ',yes
'  Solo cinco fueron identificados  Omar Bruto  Darwin Blanco  Wilder Gutiérrez  Bryan Siso y Yoiner Caldera  El primero quedó en una casa',no
' Los cuerpos tenían múltiples disparos  algunos fueron quemados o les destrozaron el rostro con objetos contundentes además de los tiros',no
'  En el tiroteo presuntamente participaron más de cien delincuentes fuertemente armados',no
' Versión de masacre en El Valle indica que bandas de las calles   y  se unieron para tumbar el  gobierno  de la calle ',yes
'PNB toma la zona de la calle  de El Valle  Enfrentamiento fue para acabar con banda de calle  pero caen aquí  ',no
'Comisiones de Homicidios del Cicpc llegan a la calle  de El Valle donde hubo masacre esta madrugada  ',yes
'Dos cuerpos están al final de la escalera y unos  escalones más arriba hay dos más  ',no
'#Ahora Dos de los cuerpos quedaron al final de las escaleras en la calle  de El Valle ',yes
'#Ahora Extraoficial seis muerto deja masacre en El Valle  calle  por un cambio de  gobierno   entre bandas  ',yes
'RT    Definitivamente no hay nada peor en este país que intentar hablar con un operador de    por teléfono  TERRIBLE ese sist…',yes
'  mambell amén ',no
'Envía Señor tus ángeles en este día  No permitas que el mal me alcance  ni sea yo parte del mal  Llévame a todo aquel que me necesite ',yes
'En la dificultad el enviará a sus ángeles para levantarte  cuidará de ti y te librará del enemigo  porque su poder no tiene límites ',yes
'  Fueron atacados de pies con mecate que utilizaron para guindarlos  No estaban identificados  Tenían entre  a  años de edad ',no
'  Los dos cuerpos colgando de cabeza en la pasarela aparecieron en el sector Dividivi   carretera Cúa Charallave ',no
'  Anoche fueron hallados cadáveres de dos hombres degollados  acuchillados y mutilados de manos  colgando de pasarela en Valles del Tuy',yes
'  El chef fue llevado al Clínico Universitario donde murió  Tenia  años de trayectoria en la cocina y dejó dos hijos adultos ',yes
'  El chef fue llevado al Clínico Universitario donde murió  Tenia  años de trayectoria en la cocina y dejó dos hijos adultos ',yes
'  Castellano recibió  tiros en la cabeza  Los antisociales intentaron llevarse el Aveo pero se les bloqueó y lo dejaron allí  Huyeron ',yes
' Los vigilantes armados q vieron la situación por las cámaras salieron en su auxilio pero al verlos los delincuentes le dispararon al chef',no
' Cuando esperaba que abrieran el estacionamientos fue sorprendido por  delincuentes que le pidieron el carro  se bajó y dio las llaves ',no
'  José Castellano  llegaba ayer a su empleo en el concesionario de comida de Pdvsa en su Aveo blanco  puertas  ',yes
'  José Gregorio Castellano     chef en un concesionario de comida de PDVSA en la Alta Florida  fue asesinado ayer a las  am ',no
'Entrego en tus manos Señor mi semana y sus dificultades  Concede la gracia de reconocer tu poder que me guía y me sostiene ',no
'  Reinaldo Berberagge  esta adscrito al Departamento de Servicios Especiales del Despacho de la Presidencia de la República  Esta estable ',yes
'  Montes murió en asiento del copiloto  Reinaldo  quien también labora en Miraflores  resultó herido y fue llevado a un hospital ',yes
'  Les dispararon desde un Chery Arauca verde  aproximadamente a pm de ayer  Berberagge perdió el control del volante y colisionó ',yes
' Montes iba de copiloto en Toyota Land Cruiser blanco que conducía Reinaldo Berberagge    por calle La Amargura cerca de la plaza O Leary',no
' Willy Alberto Montes Oropeza  conductor de la Dirección de Transporte del Despacho de la Presidencia de la República fue asesinado ayer',yes
'  amén ',no
'  amén ',no
'Nadie podría amar de la forma en que me amas mi Jesús  Gracias  mil veces gracias  por este día y todos los días de mi vida ',yes
'Cómo no amarte mi Dios si no hay un padre como tú  Me sostienes y llenas de calma  me das calor y esperanza  cuando todos se van  te quedas ',no
'#LaCercaNoEvitaCrimenes ',yes
'#LaCercaNoEvitaCrimenes ',no
'#LaCercaNoEvitaCrimenes ',no
'Nos cerraron las puertas  #LaCercaNoEvitaCrimenes ',yes
'Nos cerraron las puertas  #LaCercaNoEvitaCrimenes ',no
'Nos acaban de cerrar la puerta y nos dejaron fuera  #LaCercaNoEvitaCrimenes ',yes
'Este Sr  Gabriel Fuentes  no dice que su jefa le pidió que nos retirara de la entrada y que no podemos tomar fotos ',yes
'Este trabajador del  Senamecf nos indica que su jefa Inspectora Jazmín Jaramillo le reclamó por nuestra presencia ',yes
'Presidente del SNTP   se anuncia en la sede administrativa del   ',yes
'Se fugan presos de los calabozos policiales a diario por el hacinamiento y en la morgue de Bello Monte ponen cercas #LaCercaNoEvitaCrimenes',yes
'En  cerraron ofic de prensa del Cicpc Desde entonces comenzaron atropellos a periodistas #LaCercaNoEvitaCrimenes ',no
'Somos la voz de miles de familias destruidas por el dolor de la violencia en Venezuela y no nos van a callar #LaCercaNoEvitaCrimenes',no
'Funcionarios montan los cadáveres de víctimas de la violencia en camionetas tipo Pick Up porque no hay furgonetas  #LaCercaNoEvitaCrimenes',yes
'En Julio fueron ingresados  cadáveres a la morgue de Bello Monte  La cifra más alta del año #LaCercaNoEvitaCrimenes',no
'En Julio fueron ingresados  cadáveres a la morgue de Bello Monte  La cifra más alta del año #LaCercaNoEivitaCrimenes',yes
'En la morgue de Bello Monte amenazan a familiares de víctimas para que no hablen con los periodistas #LaCercaNoEvitaCrimenes',yes
'Exigimos respeten nuestro derecho al libre ejercicio del periodismo y decir lo que ellos callan    #LaCercaNoEvitaCrimenes',no
'En el año  ocurrieron  muertes violentas en Caracas #LaCercaNoEvitaCrimenes',yes
'De nada servirá cercar la morgue de Bello Monte si las cifras suben como la espuma #LaCercaNoEvitaCrimenes',yes
'Lléname Señor de tu amor y aunq no tenga fuerzas ni tiempo  si alguien necesita de mi  traelo aquí  Tú eres la fuerza  Tu hiciste el tiempo ',yes
'Tu misericordia Señor es tan grande q no conoce límites  Nos perdonaría las veces que fueran necesarias con tal que no se pierda un alma ',no
'  amén  Saludos mi amigo  te quiero un montón ',no
'Que Dios te reciba en sus brazos  Rigo  y te de descanso eterno  Ojalá el Cicpc tuviera   hombres como tú  Mi pésame a familia y amigos ',yes
'Hoy mi corazón se entristece por la partida de una persona muy especial en mi vida y mi carrera  Comisario CTPJ  J  Raimundo González ',yes
'Hoy mi corazón se entristece por la partida de una persona muy especial en mi vida y mi carrera  Comisario CTPJ  J  Raimundo González ',no
'Te ofrezco este día Señor  abre caminos de bendición y no permitas que nadie nos robe la esperanza  En tus manos pongo todo lo que soy ',yes
'  La abuela escuchó un disparo  pero cuando pudo salir lo habían llevado a un hospital  Fue ingresado al Periférico de Catia con  tiros ',yes
'  Los familiares del adolescente dijeron que una comisión se metió a la casa en La Acequia y sacaron a su abuela junto a una niña de  años',no
' Familiares de Jeiferson Kleiderman Mijares Sánchez     denunciaron que fue ajusticiado por PNB ayer en su vivienda en Los Eucaliptos ',yes
'  Aunque entregó la moto y llaves sin oponer resistencia  fue herido con arma blanca y falleció ',no
'  Salió ayer a las  am en su Suzuki hacia la empresa donde laboraba en Bellas Artes  pero lo sometieron para robarle la moto ',no
' Gerónimo Díaz    técnico en una empresa de computación  fue ultimado en el barrio Ezequiel  Zamora  en El Valle donde vivía ',no
'  Su hermano lo auxilió y lo llevó al Clínico Universitario donde lo operaron pero falleció ayer  am  Vivía con madre y hermano ',no
'  De regreso al edif Terepaima  dos sujetos intentaron robarlo pero corrió y recibió un tiro por la espalda  Herido llegó a su apartamento ',yes
'  Lo mataron en la Av  Bolivia de Los Caobos  El domingo bajó de su residencia en esa cuadra para comer en un puesto de hamburguesas ',no
' Aponte era técnico en telefonía celular y gerente de una tienda de celulares en el CC City Market en Sabana Grande donde queda la iglesia ',yes
'  Andrés Ricardo Aponte     miembro juvenil de iglesia cristiana El Evangelio Cambia asesinado en Los Caobos  ',no
'Voy con informaciones de sucesos   ',no
'  amén ',yes
'  AMÉN  GRACIAS ',no
'  amén Xiomara  DTB ',yes
'  amén ',no
'  de qué caso me habla ',yes
'  gracias  A veces esta dentro de nosotros mismos y por eso no lo vemos  Saludos ',yes
'  gracias  A veces esta dentro de nosotros mismos y por eso no lo vemos  Saludos ',yes
'  Que raro porque he recibido varios  Intente de nuevo ',no
'Que tu Sagrado Corazón me guarde Jesús del peligro y de aquello q no quiero ser  Dame de tu sencillez para reconocer que solo tu eres bueno ',no
'Bendice Señor este día y dame la oportunidad de seguir luchando  Muéstrame el camino correcto y no sueltes mi mano aunque te falle ',yes
'Estas aquí Señor apenas abro mis ojos al despertar  Conoces lo que hay en mi corazón y sin embargo  sigues aquí cuando despierto ',yes
'  Carrasco recibió siete disparos  no lo robaron  Quedó sin vida en la vía pública  Su madre aseguró que no era delincuente ',yes
' Enderson José Carrasco     obrero del mercado mayorista de Coche  fue asesinado en el barrio El Manguito de esa parroquia este domingo ',yes
'  Hace seis años mataron a su hermano  José Principe     en El Rosal  donde tenía un Night Club  Cerrando el negocio lo asaltaron ',no
'  Le robaron le robaron sus zapatos  documentos y un Samsung S  Quedó muerto en el sitio  dejó dos hijos ',yes
'  Principe salió de su empleo a eso de las   e iba pasa su casa  cuando en la calle  le efectuaron disparos para robarlo ',no
' Phill Kelly Principe Pulido     técnico ortopédico que trabajaba como encargado de una pescadería  fue asesinado el domingo en El Valle',no
'  altagraciaanzola  com y enviame tus contactos ',yes
'  con Dios y la virgen ',no
'  La víctima trabajo varios años en un seguro y actualmente como comerciante por cuenta propia ',no
'  El homicida huyó pero en el sitio quedó el bolso y una copia de cédula a nombre de  Jonaiker Márquez     Se maneja le pertenece ',yes
' Delincuente intentó robarle cadena de oro  pero Sánchez forcejeó y recibió tiro en pecho   ',yes
'  Eran  personas que viajaron a la playa en dos carros  Cuando el hombre se acerco a uno de estos a cambiar la música fue sometido ',no
'  Sánchez vivía en Caricuao y bajo a disfrutar un día de playa con su novia  además de familiares de ella  Escuchaban música de un carro ',no
' Jhoynner Sánchez Robles     comerciante  fue asesinado ayer  pm en Playa Los Ángeles  parroquia Naiguatá  Vargas ',no
'  El propio primo se marchó en moto pero se regresó y le disparó  El hijo de Pabón recibió disparo cuando intento proteger a su padre ',no
'  El propio primo se marchó en moto pero se regresó y le disparó  El hijo de Pabón recibió disparo cuando intento proteger a su padre ',yes
'  Estaban en fiesta de bautizo  cuando un primo político  de Pabón discutió con un sujeto y éste se metió en la pelea para mediar ',yes
